Customer ID,Annual Income,Years in current job,Home Ownership
871060a6-031a-4c79-baaf-f782e60675d8,1545232,10+ years,Home Mortgage
c9cceaa6-5239-4a61-aadd-39ab0f32b92d,1335719,< 1 year,Rent
07cf3bf5-2329-42dd-aee0-c513eff2854d,837729,4 years,Rent
384185ba-b218-4a55-b20b-30844b5b4bb8,1897511,1 year,Home Mortgage
e76b8f0f-8aae-4107-959e-c1de4773278b,1143192,10+ years,Home Mortgage
c0582b39-b15f-499c-be47-1faaac23dce0,1240662,< 1 year,Own Home
a1ae7c4c-a751-478f-ace9-4736caba3def,1252043,3 years,Rent
a5bbb711-5c15-4894-9f1f-4be201fd6f8d,1634323,10+ years,Home Mortgage
ba0c438d-ec75-4122-9a0c-dd535774f8c7,1422587,2 years,Home Mortgage
2c9fb03a-4fd2-4ca1-9f26-6f359b5b8516,1323711,9 years,Rent
04cffa3c-4530-472d-b932-6c062c742240,472435,8 years,Rent
ea7753e0-6916-4ba0-85c9-c6569cc45006,574389,10+ years,Home Mortgage
5fcb758e-7a84-4116-9aa0-6a7faf9a5f9c,1309917,7 years,Rent
428a300c-310b-4b7d-a97c-b7a2445b320f,2345208,6 years,Home Mortgage
08b9a52b-2a60-4ee5-a90b-288f254e221b,,4 years,Home Mortgage
aa69cfb7-dbb9-4720-ac9d-70d199242f79,2626750,6 years,Own Home
d2a9dab4-97bc-40f2-a0d9-fa5e541fe9af,,5 years,Home Mortgage
e9a1f0ba-d962-481d-b8f6-3d3b13559381,2018085,3 years,Rent
1b602f66-f4c5-4c32-9b89-60d9c3ceeec9,675450,2 years,Rent
486db1af-4588-4ed2-97c3-e8dabcd9913b,579234,1 year,Rent
c2e87fcd-d450-4b50-948b-bbeef043e21c,,3 years,Home Mortgage
e85a253d-76fc-46ab-aaa8-16158948a8bc,1258788,1 year,Rent
d482a6dc-2ad7-4baf-8eff-192dc12ff9d6,677711,1 year,Rent
de35be5f-0254-40d3-aab0-b30fe48c7f81,3087424,10+ years,Rent
4bbc7b04-8747-4f7e-95be-36518e5796de,1343034,8 years,Rent
86327772-0afb-4abc-a898-8d3852cf7bac,2245344,10+ years,Home Mortgage
c5af7b6f-8060-4235-9e8b-3411ea7869d7,,10+ years,Rent
b3c172fd-6705-4e5b-8c36-6db10e0211a1,1822252,10+ years,Home Mortgage
9d3cfe74-2e98-494c-8ffd-b95159dffade,2324232,10+ years,Rent
959a6947-a9e9-4653-b662-2c007a06765c,1926030,6 years,Home Mortgage
c40dfd3d-68c5-4f7a-9a53-8102af504b4e,,10+ years,Home Mortgage
7ddcf816-37b1-43e4-848b-cf09c52ee654,,< 1 year,Rent
41484f09-829e-4c0d-b856-8e3f1463cf61,,10+ years,Rent
592297c2-30a1-4779-a148-114ba7906933,3400487,1 year,Home Mortgage
8a4ed6ec-0c38-4a21-b373-191c019659fa,473632,3 years,Rent
6523766f-a73f-4cf4-ac62-78dce89887aa,1593245,9 years,Home Mortgage
fc726c51-aa34-448f-a304-66af3327d0a6,,2 years,Own Home
6976a45a-1e4d-4821-aa68-12a2e416cd45,512791,2 years,Home Mortgage
9ca4b122-ecf2-4e4d-aa35-83476cf5a77a,1901520,10+ years,Rent
af58919c-7780-4e41-a641-61b0e18b92d2,1206766,3 years,Own Home
06741683-a399-42d7-99a7-7320da4adae3,1230687,3 years,Rent
7f8db2b7-f353-4865-8b42-97e45890772a,,10+ years,Rent
3db0b862-b575-4b94-90eb-94e4f01fc99e,765586,n/a,Rent
9f83f94a-4d2e-4035-a039-6634091208ec,1065140,10+ years,Home Mortgage
d22287c2-f15c-4e40-8895-7b57c45a85dc,,10+ years,Home Mortgage
02ac2840-ef60-469d-b855-9e0161318c8a,,1 year,Home Mortgage
4cd856ca-49f8-42e7-ae1e-7195f751426c,,3 years,Own Home
a4fae346-dda1-4785-a43a-6b97a0e7d37f,962065,< 1 year,Rent
0a3142c2-cd3f-49cc-9aa8-73105da52c02,467210,2 years,Own Home
2d20922a-8e53-4dc0-a323-9ab3f127f113,1053360,3 years,Rent
2e4235a8-69c8-479d-880f-179ed98ab70d,1262056,10+ years,Rent
9de8f229-8654-4497-9c54-2269eed9015d,689301,10+ years,Home Mortgage
a2659b8e-7db6-4a76-8fcd-6450089b6330,1072189,5 years,Home Mortgage
ca4d5855-d031-4db9-886c-c99424fd9714,1171160,7 years,Rent
f749c5b4-2f01-4caa-a2a3-f0e3c198a013,,9 years,Rent
09331766-024f-4f66-b68d-397faac8c680,919296,n/a,Rent
544058a8-3b13-497a-bca5-96e15820efaa,1761110,6 years,Home Mortgage
6f6b869c-4b66-4069-bcb6-b08926ef5d6f,732393,2 years,Rent
9892c197-194c-4af1-8c6f-4a5111cecdab,487749,1 year,Rent
b217c978-238c-46f6-9634-8ebf1ade3c9b,2301983,10+ years,Home Mortgage
c4501e75-4410-46cf-80cc-80a0a4d87f98,957562,10+ years,Rent
700a2b7c-186f-4091-b58a-b0c70b153c57,2094484,10+ years,Home Mortgage
5a7e8e88-cc2a-4115-8baf-a34b2cb536f8,1742832,8 years,Rent
3b8d984a-e5dc-42d6-8b45-ecef11afd582,1147562,6 years,Home Mortgage
a330e864-7f16-4700-8f35-c417d922a47d,2285700,3 years,Own Home
a928f29f-bdb3-43e8-9cf1-c2ca97adc3dd,,< 1 year,Rent
3c8f0757-ecde-45ca-b17c-6f92d3dc2c81,469452,3 years,Rent
e1c87c2d-e07d-400d-aabc-a05e5a29b03d,1408052,10+ years,Home Mortgage
83e03324-8915-4622-8804-59bac63f1b55,2618238,10+ years,Home Mortgage
f635620c-14d2-4a43-acd0-81bba7dbb347,1658510,10+ years,Home Mortgage
1343f660-daae-48a4-a4b6-cbadf2b78601,1691342,10+ years,Home Mortgage
0403a867-53ea-42df-8310-aecb4607e956,2097315,3 years,Rent
3cc7fdfd-9652-46bf-9252-152484b8dfc1,1926030,10+ years,Rent
24ddf9ae-fdb8-40ff-b01f-37923c2598d9,2257656,3 years,Rent
b6af6fa8-695f-4dfb-a1d8-ca7f59b01ec7,1342502,1 year,Rent
0475bd48-d3cf-4905-bf42-1937afe1041d,1680246,10+ years,Home Mortgage
72cb0800-1962-452c-b6d1-9edd60ea87c7,1165422,2 years,Own Home
57d0c97d-84eb-4a6e-bf86-09b689d3512b,1818167,n/a,Home Mortgage
32b0c4ff-1594-4bef-a3d2-ffaa57127740,,10+ years,Rent
22cdfb2e-cec5-4be7-922a-cf5902684319,1120069,8 years,Home Mortgage
0c4de0ba-2f95-403e-8921-8fae08f2a7a7,616588,10+ years,Own Home
645cc494-6c5e-4fc0-89bb-bc093e875f37,1526669,10+ years,Home Mortgage
1088ede8-57c0-4e28-8050-d34464e43121,1029116,2 years,Rent
9b3fa3da-a5be-4973-a42e-50bc618b36ed,338333,8 years,Own Home
f935d0eb-1e74-4033-9969-88901cf0e857,1403758,n/a,Home Mortgage
68d69556-465b-4008-ab7b-db5a221bb72b,,10+ years,Home Mortgage
ea077d07-0492-4ea2-a135-a29b78a4f34b,1956107,10+ years,Home Mortgage
9629c29e-a6c2-4b52-94d8-0445296ee971,2327424,< 1 year,Rent
340726e1-3790-49a1-bec1-60fdd7885aa9,576612,8 years,Rent
47ade246-64a3-4be6-be51-258f7f63fa67,1487035,10+ years,Home Mortgage
5de8ed53-8621-4c2c-93c0-152face7da5a,,6 years,Home Mortgage
8228683f-fdf5-4b97-9ad6-43a0cf52a41d,,10+ years,Own Home
c01c1ebc-dddf-471a-be99-172621285d92,,9 years,Own Home
6ac7be50-a6c4-4b5c-9dad-86e9baf36c2a,645506,n/a,Rent
00010876-7972-40c5-8238-e1f187ca1396,,n/a,Home Mortgage
58e9f7b3-b30a-4710-ad21-2373facf7eb7,1250941,7 years,Home Mortgage
6dee18df-8e16-41f5-a21e-62a33571ce69,2501863,10+ years,Home Mortgage
1aae272d-29ab-4a79-952b-8c2125d9a1fb,962065,1 year,Home Mortgage
e9e215a6-3515-488a-a7a3-61a5182d25b8,,4 years,Home Mortgage
5d25e3cf-2ae7-423c-ac8a-743101e39e49,774364,3 years,Rent
796007e6-b395-40a6-8560-bb4e4e6be2d0,911430,10+ years,Rent
200caec4-f09c-4625-a26e-16e31c91f520,470345,< 1 year,Rent
85b5c6a6-6350-4640-8545-b43145346cff,1398647,10+ years,Rent
da1c2a5e-89fd-46a0-b4f1-96846719a570,1860119,5 years,Home Mortgage
0cab4c0b-dead-46b7-8aa6-459bf1430b27,2245116,6 years,Home Mortgage
3964876b-3bc0-4b94-ba90-fd88e47e8b66,1744542,3 years,Rent
6e7b99b9-ac96-4225-b045-72516f7551e8,644974,10+ years,Rent
d25971a1-0abf-4522-83c0-807a36c2c542,,10+ years,Home Mortgage
7d35f4a0-595e-404d-8b93-11dc4ff0d244,1080511,10+ years,Home Mortgage
83ceb87f-eec6-4bf4-aa46-b5a95af53c7b,586359,10+ years,Own Home
4f5e7bb6-62a1-4734-a54e-b79444dccc8e,1230801,10+ years,Own Home
554989ca-cfde-46f2-8aa7-6d9af8d05918,1452930,10+ years,Home Mortgage
d0ca39db-2f03-419a-8d2e-40eef65f2598,1235000,10+ years,Home Mortgage
8a089f94-c51e-425c-901e-b2a5c1decfb3,1301139,10+ years,Rent
39075551-28c8-4f26-b5f4-50ff536c482a,760380,2 years,Rent
8e257761-6d77-4b02-b041-444c432a4e8d,,10+ years,Home Mortgage
588b3993-0ccc-424a-bd74-86b7c6de2eef,1677510,10+ years,Rent
433e9167-845d-4d17-864f-f781d1913382,,3 years,Home Mortgage
3db23594-3f3a-4693-87ff-de767d145b89,1689822,10+ years,Rent
2d1a8d14-9493-4fc0-9a7c-043c0d434c9a,778468,2 years,Rent
13d90100-6940-471e-98d4-682ffa1613c1,,6 years,Home Mortgage
5b2d3506-8d60-441c-9f02-8a19353d5d53,2172099,10+ years,Home Mortgage
72210d47-ae93-403b-992d-f0add96d03b7,1606450,3 years,Rent
f9d1cd17-4848-4d44-be22-6b7f54db0ba8,470060,3 years,Rent
792e94dc-4df2-4cd8-a34a-c3b461d1d26b,,8 years,Rent
2a887b41-48e2-4b68-946d-1a6a82da8115,776036,1 year,Rent
d5636ffd-f743-4222-b7df-1fc48433f517,1391655,2 years,Rent
7957be7b-2a43-4528-98c4-c2419ed22dad,785479,2 years,Rent
68e371b9-699a-4837-b033-00c95d88bf4a,,6 years,Home Mortgage
5194cc78-557e-41ea-8f9f-1899959d25ef,1701165,5 years,Home Mortgage
e2152789-c93e-443f-bba0-8059d926b885,799995,5 years,Home Mortgage
dad1913e-2eb6-4d59-9efa-db763ddb62dc,483360,1 year,Own Home
b9eeae01-62b2-4eec-840f-b1f5f062e327,973560,10+ years,Rent
8afa7d6c-f64d-4ad7-9a6b-c320766ad02e,,< 1 year,Rent
bc2f261c-4877-4d73-b4fc-0768d4f9c904,4780400,2 years,Home Mortgage
b8f498d9-3cf5-490d-831d-f1eadb174f71,186523,3 years,Rent
5b9557cf-a213-4246-9296-10ac0167f7dd,,7 years,Rent
ca6531bc-399d-41b3-9adf-05ac126bc709,1268288,4 years,Home Mortgage
1a68e902-8c65-4ea9-819e-08d41653dfc9,555902,2 years,Own Home
dc10976d-7ee1-4169-a209-5e032ec04f5f,695286,9 years,Rent
a9d23004-cbe3-4bf5-b3a5-15240e7e6fca,1937620,4 years,Home Mortgage
430e86be-b2f4-4869-a774-7f80115c8bb6,,7 years,Home Mortgage
b75284e3-4821-4d99-8056-a200f8c01d73,842859,7 years,Rent
df2b880b-6e29-404d-8bbf-2681ff06d0be,1216760,4 years,Rent
b5b425c5-c4b6-48c4-95e3-53792305f6ed,1315237,2 years,Rent
ccaf2bce-20f6-49b4-bf32-5f8bf29a851f,1154022,2 years,Rent
0d45d867-b9fd-44b2-8570-a17bbc6a7c63,1583023,10+ years,Rent
09ba0875-2fd6-473e-9811-366460f5fd5f,1058509,9 years,Home Mortgage
4ea0f494-45ab-4f30-862f-b1b01546d916,1635881,10+ years,Home Mortgage
0c35e736-d79f-4b45-aa4b-e13389e39c7f,1329069,< 1 year,Home Mortgage
6d23955a-bbc1-493e-b29e-01b3985bb4e6,1186721,n/a,Rent
f16ff522-f06d-4af5-8077-9889bcc95546,,< 1 year,Rent
ac82ddf0-2096-4194-9495-ae1a2174cf39,1172110,10+ years,Home Mortgage
0d6d4fdc-a234-4f8f-b7cb-ef57e3d160b3,1453690,5 years,Home Mortgage
adf71e27-1e7c-4dda-964e-b85ae1d715ad,,n/a,Home Mortgage
24f71134-eb74-47d5-816c-771166aa2eba,1215620,7 years,Rent
f7f8e132-37ed-4cc7-a5f9-5d5dea766cdb,1045285,10+ years,Home Mortgage
9059ce89-c25e-480e-9676-da7af1da5400,802370,7 years,Rent
13ceb007-d56e-4b65-b30e-dd26b8d2e15d,771400,10+ years,Home Mortgage
91a45a2b-d515-424b-acf0-334d78a4f8da,1339709,10+ years,Home Mortgage
528e6a17-31bd-422d-bfa1-9a5b1a81f878,1600959,< 1 year,Rent
46fdb328-d09c-4fae-b5dd-0cc6bd754751,,8 years,Home Mortgage
f0fa364c-af5e-4dcb-a519-6aaa38a93a38,1876440,10+ years,Home Mortgage
d2edaecd-f181-410b-aded-ad2cef856af2,1814747,< 1 year,Rent
52852b06-f663-4bd5-a400-555daff74f7c,615790,3 years,Rent
d3993f0d-bb68-4da7-858f-0aacbec2161e,2095016,3 years,Rent
7f1fdf0f-9998-4d00-8cde-3d686b285fc4,538175,6 years,Home Mortgage
ae2bba0a-7e33-462a-8260-4eae581462d1,,6 years,Rent
97c14dac-cbe1-4588-96e4-00b7d6381203,1911799,3 years,Rent
28e3092a-79a5-4911-b4ea-69fd9f2e618d,3341967,7 years,Rent
75ea9bbe-f1ab-4d3d-8ae4-53da2c8a6283,839021,10+ years,Rent
bc829057-69c1-4dd2-99dd-e3b2d6517b8d,2444559,3 years,Rent
3fdba769-0295-42a6-a927-a53e6db00e7b,,< 1 year,Home Mortgage
f2b0c381-f7df-4cd6-bf96-83aeda50c67a,1883223,10+ years,Rent
39feb912-bd28-46eb-98a7-d3fdc41e506d,967252,6 years,Home Mortgage
16410f73-1a54-4015-89a8-8ef7ff69b033,1311247,2 years,Rent
327da1b8-f1e8-4451-9333-ed0ecb752637,810521,5 years,Rent
b678a455-63fe-465f-a958-88d5359b2f95,387790,< 1 year,Rent
1e5724d0-b189-495b-a08c-156cb561b531,2721199,2 years,Home Mortgage
c176a14a-e8bc-49ee-9834-ef631ac503dc,1592428,10+ years,Rent
af0a4e34-102a-4cb9-9fec-71ac0f1fb6b8,,10+ years,Own Home
b3070740-d59d-41a2-8f73-d2e334873273,1381110,10+ years,Rent
26935394-34f3-4cee-903c-e66e55ce003c,,n/a,Rent
586924da-3f7a-42ec-b822-de822ed5b00d,378594,2 years,Own Home
40e78b74-b97a-4e89-b128-c6462578a16c,,4 years,Own Home
0d9269cd-3178-4d54-9dcd-fca6e900d5b5,1446641,10+ years,Home Mortgage
e9b412aa-59fd-4386-a647-de46f53ae7ad,1117086,n/a,Rent
722dc85d-6896-43a4-8f5e-c958b7a293f9,1415595,10+ years,Home Mortgage
6167a665-2cf2-404d-85eb-e7318f547b72,1253525,3 years,Home Mortgage
cd804b22-c643-46d6-a4b2-bbf3dd56d564,754224,n/a,Home Mortgage
6e1d5086-4e46-45aa-b665-d5ce581d4221,,< 1 year,Rent
b965ab24-2c0f-4bdf-b621-571876df86b9,1919817,10+ years,Home Mortgage
b216f268-45c5-4339-be19-85435a5680d3,1148436,2 years,Home Mortgage
9d4c6af7-856d-40b2-bc26-cb099dc68aa8,792566,3 years,Rent
3567cc33-1a1e-4fae-8cf6-a3502f9da941,,10+ years,Home Mortgage
57b9431e-8758-40a1-9010-94b98c3f37cc,1582339,10+ years,Home Mortgage
4e8fe4d0-0ada-4378-95b7-899b6de5494e,2242380,4 years,Home Mortgage
56a6f953-06a8-4974-98b8-d18d98dcad4e,1335985,5 years,Home Mortgage
1a31b6ff-cab7-4bf3-b502-77c4f1a29bb1,818881,< 1 year,Rent
8290e648-3960-40e1-b6d5-86aea0589f8a,733229,8 years,Home Mortgage
a22f4d45-fc6d-4c17-b8cd-fa8ff0a9558d,2358793,10+ years,Own Home
747a6a61-9486-4180-b5eb-95a08e42b10c,,7 years,Home Mortgage
556c2739-a6a0-42c0-bf6d-319b81f76914,1414455,10+ years,Own Home
af3c1ec1-b244-42e2-9a7c-b12193e2a85b,960184,8 years,Home Mortgage
5bad0b2e-1d08-4c4e-a500-ed587007bf71,842517,< 1 year,Rent
60c9fe84-a092-493a-a8df-87ff95fef536,1742319,9 years,Home Mortgage
34443744-9a4f-42de-a7c5-8697ce8bb30c,2429245,10+ years,Home Mortgage
35c5de1e-f2d0-4234-9276-fde8c27b7611,685710,1 year,Rent
b1f25f3d-23d9-4969-bc9d-5a51f8d5feb3,422218,6 years,Own Home
168d8d43-21cb-4384-9f8e-a9930b458f3a,2551016,3 years,Home Mortgage
55db7033-a63d-4b60-9cfa-f886ebe9223e,1535485,10+ years,Home Mortgage
8eabcbdb-3f0b-4f1d-84de-7880177ca83d,1334750,2 years,Rent
e087e886-c682-4ff4-a44f-d7c503f2953c,1627920,8 years,Home Mortgage
cd71fcfc-da1e-44b2-96b6-f613698928e1,652897,9 years,Rent
f7f6835d-ee27-4d70-a665-f000a3916ed2,559113,3 years,Home Mortgage
3dc974b1-76b4-41d2-a6f1-b4b6b27cee65,,10+ years,Home Mortgage
af958d76-2651-4cd5-9468-efad56f0edbe,795283,10+ years,Rent
87c34f20-9ee6-441d-a623-1c225258bd27,967195,n/a,Home Mortgage
a95eb8bf-20d1-4658-be36-0c9b3ef1faab,,n/a,Rent
1e5ea8eb-ceeb-4d0d-a77a-69d29ffaa5f5,1119822,10+ years,Home Mortgage
5c8f9f67-07ee-41a3-89b1-48e5a9c0bb35,307743,n/a,Home Mortgage
0f83478a-e0dd-4938-928e-ffe210ee0590,1255748,1 year,Home Mortgage
b56b44a5-4531-40b5-9af1-506e13181795,1192041,10+ years,Rent
d22433d2-a120-48a3-bd4a-d4cd0cd48ac6,1097915,6 years,Home Mortgage
7246db81-72ea-467a-beb3-334400075524,1106959,1 year,Rent
dbb9aebd-1988-4ff3-b3b9-472e4ef69613,3557959,7 years,Rent
414abe7d-5fa5-4c2c-933a-745daceafee9,1040706,10+ years,Rent
6454083c-778d-4ae2-8894-41a35e13a9f3,1999294,n/a,Rent
ff49044d-efe7-42f5-aa21-504bafd7a429,,3 years,Home Mortgage
ed1f8d1e-105d-4ab7-a4a5-e09cdb892e1b,1249060,10+ years,Home Mortgage
6a04c9c4-0585-4a2c-894d-21b55f4dd31b,739043,4 years,Rent
0b6f5ada-c03b-4369-a560-2ad3be0e26a9,348213,n/a,Rent
8c77974f-78e1-4af3-8f70-c3d97406dce4,,< 1 year,Own Home
6d056e18-9df2-4fa6-b7ff-cb500939c2d3,814834,5 years,Rent
ed8530a2-d6b2-4d87-ab30-4aab172323dd,1390838,2 years,Rent
26569a25-2573-4965-a562-70b2b4909b00,,10+ years,Rent
01d771d8-0f32-441e-a6eb-4fa4ec3100e9,1075761,2 years,Home Mortgage
082554df-2c3c-45de-ae25-b52eb592ab8c,705242,n/a,Home Mortgage
26f2e0dd-4c40-4d70-9ced-44f3343956cb,1079314,9 years,Rent
cd287ff9-9c14-41e8-a7c6-e83cef2f4ff4,862448,2 years,Home Mortgage
e64f0f7c-fff5-4765-abef-183451d1fa7a,1407805,n/a,Home Mortgage
a971888c-3067-456d-83cf-ad2209e460f7,638609,< 1 year,Rent
c5a03854-8503-430e-91b9-95c568512a4b,1137264,10+ years,Home Mortgage
18a5f65d-13b5-452f-85e2-35a8342180df,996930,7 years,Home Mortgage
44934ed4-6b43-4039-ab78-7454cb261cce,878066,5 years,Rent
eb421817-33d1-45f5-8a8c-cd6e08398273,2301660,10+ years,Home Mortgage
6aac33c9-2b94-4492-b10c-edf301fab6ea,2789295,7 years,Rent
4541a464-71f6-4cdf-adb2-6a9257f687ee,2126575,9 years,Home Mortgage
a41596e6-11ce-40c3-9a99-2574ea281f70,1263462,10+ years,Home Mortgage
62053c49-8c4f-4078-ae92-7b0789e01a22,,1 year,Rent
b13a70ae-1ed3-4d00-ba96-e44a4f1345ea,1222156,5 years,Home Mortgage
cf40d9e5-3050-4517-b732-08c4934749f2,1553896,2 years,Home Mortgage
5f85e2e0-6030-44f4-9f54-3774d4fa7f23,2567679,4 years,Own Home
5ebcfd82-3eea-4573-b98f-89ff6584f6e7,988969,5 years,Home Mortgage
f653957b-3394-4200-a1e4-5088f9de73c5,1391522,10+ years,Home Mortgage
ae2c91fb-ba33-45e4-ab1a-529b3d73e304,,10+ years,Own Home
8c11c663-bdc6-422a-a0f6-835ae8806836,,4 years,Home Mortgage
5bd987d8-d7f8-43c2-8d94-7ed8db0dacd4,456361,1 year,Rent
83195255-2acd-4d8e-b2c3-225fdcff0267,1689727,7 years,Home Mortgage
89f05929-3967-4e09-8dea-e1a14e2de24d,,< 1 year,Rent
db28eeac-ed90-4b02-88ff-991c58742a74,1510329,3 years,Rent
0bb003ad-9244-4aad-8d27-3d7ff5dc7bc4,3846360,8 years,Rent
54127fb4-cdda-4544-abbe-9ec546323160,1648440,9 years,Rent
ae5bf35b-4adc-479c-a85a-b5c5aef3c0a3,1013175,6 years,Rent
1bcef386-0f20-474f-993c-5fa3aa0f497a,2889045,6 years,Rent
6bfacba0-e974-4117-9645-9fc4f32ee4c0,1242638,10+ years,Home Mortgage
7315d185-ee1b-4ffc-adf3-290dbe8307ce,1027140,7 years,Home Mortgage
bfda1e84-bd8e-4d1c-a312-c1c3638e3e0c,847742,1 year,Rent
0a47606f-db9f-4f87-9584-bea1f53e0d17,,5 years,Rent
872d7e0b-c37b-416f-a2e8-15b5b193a825,836247,10+ years,Rent
57efc6d6-00e4-4dbc-a2c6-af44e9e552f3,,2 years,Home Mortgage
d271c55f-3cbf-43e4-bc03-80f60e4e07b4,2575260,8 years,Rent
f30373d2-7c10-46a5-a2de-3828c3dfb67b,2300520,10+ years,Home Mortgage
7dcffeb7-1bca-48c9-b205-fb650ef0b002,1407824,< 1 year,Home Mortgage
ead037d5-7949-49b5-acf3-7264144e0ec6,,n/a,Home Mortgage
d883da7a-27ba-4387-a3ef-da3feff4cb31,388816,1 year,Own Home
11cb87c6-8076-469f-9333-e2fa1d994f2e,,10+ years,Home Mortgage
73bf2cff-be6f-4a16-99fb-4eacc4b69c53,,< 1 year,Rent
60bf26d3-05d4-4c8c-869c-ccc43ff5a16c,751564,3 years,Rent
383715c1-727c-4b44-9b0b-b886a525aea1,1324015,< 1 year,Home Mortgage
d1893251-cd96-4c34-a183-944232456ebf,1118682,< 1 year,Rent
83dcf9be-3c26-4472-aeb4-1955511cbe4a,2531503,1 year,Rent
fe40c41a-93a1-4063-92ea-f269372087fb,,n/a,Rent
4dc3cfea-bc5b-477a-a904-472708cd8e1e,5641024,10+ years,Home Mortgage
b264a9ec-d306-40a4-9901-c67c7c2ac813,1676484,9 years,Home Mortgage
e06e94e2-4324-4855-990c-6a5f1b93fa48,1444950,10+ years,Rent
d233f26a-e5eb-4bd5-aa45-3ce08a165547,764940,3 years,Rent
dbd3023d-9116-4455-b328-2f4ee36a9aa2,1241061,8 years,Home Mortgage
7cbe15e7-08d1-4d26-a154-6f6f21a55c20,1133958,7 years,Rent
70fd807e-a18f-4f6a-b9ec-bbd21409ed45,,7 years,Home Mortgage
68e7bc90-0376-4ef2-b2dd-642dc3a7833d,1124610,10+ years,Rent
a32b0dd1-58f7-4341-9555-13801431d238,2035109,8 years,Rent
f5fea422-3ecd-4c5b-8e9a-644264658ec1,460294,10+ years,Rent
7e137d00-852c-4f83-acbd-5c6a7009dc5e,656279,3 years,Rent
fe3d3938-1356-4852-a5f7-3f9820c06513,996398,10+ years,Rent
e53b59fe-8d52-4900-b25f-b9e74a0828c0,,3 years,Rent
7c27ea5a-4cac-44ac-9c5a-bdd4f1d6861d,1032973,10+ years,Rent
1af78a1c-edb2-4660-a20e-7b4d36ff0dec,,< 1 year,Home Mortgage
e385b5b9-ea64-4bef-a36d-3830a1c528e3,1307390,1 year,Rent
9fb76e77-d3df-4f3f-aaa9-4b1504efeab9,563407,8 years,Own Home
d4f930a1-4d1c-4b5d-9384-50402c730d9e,490029,5 years,Rent
213541fb-22a7-4768-b873-b10d2e0b7b01,927865,3 years,Home Mortgage
021e3a31-5b2b-42dd-801e-5c1817ba0535,2368122,7 years,Rent
930b2b5b-d520-42b5-bfa3-48c8f6d0eb42,,3 years,Home Mortgage
bb7a3d53-56c6-45d0-a7a2-99a5f58435de,1361065,10+ years,Home Mortgage
bc7c83a3-f43b-4c2d-b01b-44c3868661bf,,10+ years,Home Mortgage
c5c07fd5-cd87-4dab-92c8-f1be2f84efda,1042283,10+ years,Home Mortgage
391c7762-0704-4bc4-b123-799cad8b6473,1118226,1 year,Rent
6f714597-5207-4c4f-9b42-d589c10d4b44,,5 years,Own Home
0f3af2a1-850a-40d8-8561-6254ec011e58,1408527,10+ years,Rent
b3fdd2d9-3a74-4948-a6e9-0883224084f0,918023,7 years,Rent
1a104ba4-ac4e-4a63-b8cb-b491704b76ad,821826,4 years,Rent
da26f3ff-be92-492f-ac7c-fb45b9a86d8b,,10+ years,Home Mortgage
56cfd41a-5686-4d9e-ae8f-0232d4c1285d,1916682,10+ years,Home Mortgage
692a3514-5fab-4b1e-8f6f-53ae1d1d0082,2079056,1 year,Rent
64ff7a68-5673-4298-836c-1fb69cff4331,316483,n/a,Own Home
d9cb6ee0-d812-4a10-bae9-82ade04b64e3,,6 years,Home Mortgage
ff594444-e9a6-4060-88eb-3939d068c1c7,1919760,7 years,Rent
f50b7426-9f1c-4be7-a47b-6657d3e60a69,,< 1 year,Rent
cf9f32fa-b0c1-4877-877b-763c789b7ee8,1085071,10+ years,Rent
b61b6229-79df-4e5d-a59d-2fd954862248,1362984,2 years,Home Mortgage
8c44f10a-7a86-4e96-ba66-9f8f45420b1d,948765,3 years,Rent
992d6adf-0050-4234-a4a4-dc978e503414,,10+ years,Own Home
8af30c42-c2f6-4a0a-b8e2-5e5502c040b6,,7 years,Rent
dbc001d9-5af3-4bdf-96f8-1a03496d48d3,644366,1 year,Rent
7ad3cc11-4875-400d-bfed-078273b36178,,5 years,Home Mortgage
5c2b5a69-589b-43bb-a4fb-88cfd1e6d176,846450,10+ years,Rent
a26df9bb-e0f5-42e9-8c7c-eda888136674,1930590,< 1 year,Home Mortgage
abe2965e-ea23-4258-9928-0b7b16c9f13e,930145,2 years,Rent
02a4bc6d-db02-406b-9bf6-8e0dd42782eb,1963517,3 years,Own Home
3ed4b003-6866-4089-acfc-8024e615209d,,4 years,Rent
3f1adfc4-a028-4a51-8006-69081441c435,,9 years,Home Mortgage
daa6bd31-1357-4ab2-9e14-4a4567445f7c,751640,< 1 year,Home Mortgage
7c1a8b56-8ee4-4a1b-ad4a-94e4326ac0a5,1479245,4 years,Home Mortgage
b3b51070-b5d1-4849-8b04-358eb0c132fb,1599344,2 years,Home Mortgage
c6d0c253-32d3-424a-b2c6-5ecfcb39ffcd,604656,2 years,Home Mortgage
8229485f-83e9-4342-a758-7319e8ff8d27,2907570,10+ years,Home Mortgage
79d62750-3312-489c-b7dc-b2cd23e3151b,352906,1 year,Own Home
91bd6910-72f5-497b-9e20-bf4795fb9be2,1153376,10+ years,Home Mortgage
3e3b79d0-5cac-4e4e-bef7-1010797f10a8,3145032,2 years,Rent
8535c89b-b22b-4e57-ac50-744eb63b20e9,915287,7 years,Home Mortgage
09ece0d0-7de0-4048-a02a-ed5afa6f7bcb,578379,10+ years,Rent
2bf50234-1635-4883-8d63-5aab31995afa,1121304,n/a,Home Mortgage
04b62b10-f518-402c-9a07-32a11eef3f6e,849110,10+ years,Home Mortgage
